hour_start_utc,temp,rad,dewpoint,rh
2026-04-01 00:00,2.9,1,-2.6,67.5
2026-04-01 01:00,2.6,1,-2.8,67.4
2026-04-01 02:00,2.8,1,-3.3,64.1
2026-04-01 03:00,2.8,1,-3.8,61.9
2026-04-01 04:00,2.9,1,-3.5,63.1
2026-04-01 05:00,3,29,-3.4,62.7
2026-04-01 06:00,3.5,167,-2.9,63
2026-04-01 07:00,4.9,368,-2.3,59.6
2026-04-01 08:00,5.9,543,-2,56.8
2026-04-01 09:00,7,689,-1.7,53.9
2026-04-01 10:00,7.8,785,-2,50.1
2026-04-01 11:00,8.8,782,-2.2,46
2026-04-01 12:00,9.2,713,-3.6,40.2
2026-04-01 13:00,9.4,691,-4.7,36.7
2026-04-01 14:00,9.3,573,-5.2,35.6
2026-04-01 15:00,9.1,436,-4.4,38
2026-04-01 16:00,8.5,221,-4.5,39.6
2026-04-01 17:00,7.4,54,-4.7,42
2026-04-01 18:00,6.1,2,-4,48.4
2026-04-01 19:00,5.5,1,-3.5,52.3
2026-04-01 20:00,5,1,-3.7,53.5
2026-04-01 21:00,4.9,1,-3.2,55.6
2026-04-01 22:00,4.2,1,-2.9,60.1
2026-04-01 23:00,4.1,1,-2.5,62.3
2026-04-02 00:00,3.8,1,-2.8,62
2026-04-02 01:00,3,1,-2.6,66.7
2026-04-02 02:00,3.6,1,-2.7,63.6
2026-04-02 03:00,3.3,1,-2.3,67.2
2026-04-02 04:00,2.9,1,-2,70.3
2026-04-02 05:00,2.7,22,-1.6,73.6
2026-04-02 06:00,3.2,172,-1.3,72.2
2026-04-02 07:00,4.3,375,-1.4,66.5
2026-04-02 08:00,6.4,614,-1.5,57.2
2026-04-02 09:00,7.3,702,-1.8,52.3
2026-04-02 10:00,8.6,781,-1.7,48.4
2026-04-02 11:00,10,808,-1.1,46
2026-04-02 12:00,10.8,755,-0.6,45.1
2026-04-02 13:00,11.5,708,-0.8,42.6
2026-04-02 14:00,11.9,579,-1.1,40.6
2026-04-02 15:00,11.7,400,-1.1,40.9
2026-04-02 16:00,11.5,223,-0.9,42.1
2026-04-02 17:00,10.6,56,-0.9,44.7
2026-04-02 18:00,9,2,-0.7,50.6
2026-04-02 19:00,8.1,1,-1,53
2026-04-02 20:00,7.7,1,-1.1,53.6
2026-04-02 21:00,7,1,-1.2,56
2026-04-02 22:00,6.6,1,-1.4,56.8
2026-04-02 23:00,6.7,1,-1.4,56.3
2026-04-03 00:00,6.4,1,-1.5,57
2026-04-03 01:00,6.4,1,-1.6,56.8
2026-04-03 02:00,5.4,1,-1.7,60
2026-04-03 03:00,5.7,1,-1.7,59.1
2026-04-03 04:00,4.8,1,-0.7,67.6
2026-04-03 05:00,4.1,26,-1.1,68.6
2026-04-03 06:00,5.8,177,-0.7,63.1
2026-04-03 07:00,7.3,371,-1.1,55.2
2026-04-03 08:00,7.7,539,-0.9,54.8
2026-04-03 09:00,8.9,686,-0.2,52.9
2026-04-03 10:00,8.9,784,0.6,56.1
2026-04-03 11:00,10.1,809,0,49.7
2026-04-03 12:00,11.9,779,-1.4,39.8
2026-04-03 13:00,12.4,704,-2.4,35.5
2026-04-03 14:00,13.3,593,-2,34.6
2026-04-03 15:00,13.8,422,-2.6,32.1
2026-04-03 16:00,13.2,203,-1.6,36.3
2026-04-03 17:00,12.7,36,-0.7,39.7
2026-04-03 18:00,11.9,2,1.1,47.9
2026-04-03 19:00,10.9,1,2.4,55.5
2026-04-03 20:00,10.6,1,1.3,52.7
2026-04-03 21:00,10.2,1,1.6,55.1
2026-04-03 22:00,9.8,1,1.7,57.1
2026-04-03 23:00,9.9,1,1.8,57
2026-04-04 00:00,9.9,1,1.9,57.3
2026-04-04 01:00,9.7,1,1.9,58.3
2026-04-04 02:00,9.9,1,1.6,56.3
2026-04-04 03:00,9.8,1,1.8,57.7
2026-04-04 04:00,9.3,1,2.7,63.1
2026-04-04 05:00,9.5,23,2.3,60.8
2026-04-04 06:00,9.6,94,3.3,64.8
2026-04-04 07:00,10.8,181,2,54.4
2026-04-04 08:00,11.6,371,1.6,50.1
2026-04-04 09:00,11.4,403,1.8,51.6
2026-04-04 10:00,12.8,776,2.6,49.7
2026-04-04 11:00,13.2,784,2,46.5
2026-04-04 12:00,14.5,763,1,39.9
2026-04-04 13:00,15.7,689,2.2,40.1
2026-04-04 14:00,16.6,576,4,43.1
2026-04-04 15:00,16.8,416,4.2,42.9
2026-04-04 16:00,16.6,217,4.6,45.1
2026-04-04 17:00,15.7,54,4.9,48.6
2026-04-04 18:00,14.5,3,4.8,52.3
2026-04-04 19:00,13.4,1,4.4,54.3
2026-04-04 20:00,12.8,1,3.9,54.6
2026-04-04 21:00,12.2,1,3.5,55.3
2026-04-04 22:00,11.6,1,3.5,57.7
2026-04-04 23:00,11.4,1,3.6,58.4
2026-04-05 00:00,10.7,1,3.5,61.4
2026-04-05 01:00,10.1,1,3.7,64.3
2026-04-05 02:00,10.4,1,3.5,62.1
2026-04-05 03:00,9.6,1,3.4,65.2
2026-04-05 04:00,9,1,3.6,68.8
2026-04-05 05:00,9.4,30,3.7,67.3
2026-04-05 06:00,11.4,185,3.7,58.9
2026-04-05 07:00,12.3,372,4.6,59.2
2026-04-05 08:00,13.3,535,4.5,55.1
2026-04-05 09:00,14.7,676,3.6,47.5
2026-04-05 10:00,16.1,772,3.9,44.2
2026-04-05 11:00,17.4,790,4.7,43.1
2026-04-05 12:00,18,769,4.6,41.1
2026-04-05 13:00,19,709,5.1,40
2026-04-05 14:00,19.6,529,5.4,39.1
2026-04-05 15:00,20.6,339,5.2,36.5
2026-04-05 16:00,21.2,241,4.6,33.8
2026-04-05 17:00,20.3,46,4.5,35.3
2026-04-05 18:00,18.7,3,4.7,39.7
2026-04-05 19:00,17.1,1,6.6,50
2026-04-05 20:00,16.7,1,5.8,48.8
2026-04-05 21:00,16,1,5.6,50.1
2026-04-05 22:00,16,1,4.4,46.3
2026-04-05 23:00,14.6,1,3.9,48.8
2026-04-06 00:00,14,1,4.3,52
2026-04-06 01:00,13.7,1,5.1,56.4
2026-04-06 02:00,13.2,1,5.3,58.5
2026-04-06 03:00,12.6,1,4.9,59.8
2026-04-06 04:00,11.8,1,4.9,62.7
2026-04-06 05:00,11.8,30,4.8,62.2
2026-04-06 06:00,13.1,181,5.5,60.2
2026-04-06 07:00,13.4,376,6.5,62.7
2026-04-06 08:00,14.2,543,6.5,59.6
2026-04-06 09:00,15.1,683,6.6,56.7
2026-04-06 10:00,16,778,6.9,54.6
2026-04-06 11:00,17.2,806,6.3,48.6
2026-04-06 12:00,18.1,785,5.7,44.1
2026-04-06 13:00,18.5,736,5.5,42.3
2026-04-06 14:00,18.7,485,5.8,42.7
2026-04-06 15:00,19.8,444,5.5,39.3
2026-04-06 16:00,20,226,5,37.3
2026-04-06 17:00,19.7,65,5.3,38.8
2026-04-06 18:00,18.1,4,6.2,45.6
2026-04-06 19:00,17.4,1,7.2,51.1
2026-04-06 20:00,16,2,7.4,56.7
2026-04-06 21:00,15.1,1,7.2,59
2026-04-06 22:00,14.4,1,7.1,61.5
2026-04-06 23:00,13.4,1,6.7,63.8
2026-04-07 00:00,12.9,1,5.3,59.8
2026-04-07 01:00,12.4,1,4.6,58.9
2026-04-07 02:00,11.8,1,5,63.2
2026-04-07 03:00,11.1,1,5.3,67.7
2026-04-07 04:00,10.8,1,4.5,65.2
2026-04-07 05:00,10.6,35,4,63.4
2026-04-07 06:00,12.2,202,4.8,60.4
2026-04-07 07:00,13,393,6.1,62.9
2026-04-07 08:00,13.9,559,6.5,60.8
2026-04-07 09:00,15,704,5.9,54.5
2026-04-07 10:00,15.7,798,5.9,52
2026-04-07 11:00,16.9,825,6,48.6
2026-04-07 12:00,18.4,802,5.5,42.7
2026-04-07 13:00,19.7,726,5.3,38.8
2026-04-07 14:00,20.1,606,6.4,40.8
2026-04-07 15:00,20,440,6.6,41.8
2026-04-07 16:00,20.4,250,4.9,36.2
2026-04-07 17:00,19.6,67,5.1,38.8
2026-04-07 18:00,18,3,4.8,41.7
2026-04-07 19:00,17.1,1,2.6,37.7
2026-04-07 20:00,16.1,1,3.1,41.8
2026-04-07 21:00,16.2,1,5.8,49.8
2026-04-07 22:00,15.3,1,5.7,52.8
2026-04-07 23:00,14.5,1,5.7,55.8
2026-04-08 00:00,13.9,1,5.5,56.8
2026-04-08 01:00,13.2,1,4.8,56.5
2026-04-08 02:00,12.7,1,3.5,53.6
2026-04-08 03:00,12.2,1,3.1,53.6
2026-04-08 04:00,12.4,1,3.8,56
2026-04-08 05:00,12,37,4.3,59.5
2026-04-08 06:00,13.1,207,5.3,59.2
2026-04-08 07:00,14.1,394,6.4,59.5
2026-04-08 08:00,14.6,558,5.4,54.1
2026-04-08 09:00,15.2,697,4.9,50.1
2026-04-08 10:00,16.2,787,4.9,47
2026-04-08 11:00,17.7,811,6.4,47.6
2026-04-08 12:00,18.6,789,7.2,47.4
2026-04-08 13:00,19.1,710,7.5,46.7
2026-04-08 14:00,20.3,593,7.6,44
2026-04-08 15:00,20.7,433,7.9,43.7
2026-04-08 16:00,21.2,250,8.2,43.2
2026-04-08 17:00,20,72,9.4,51
2026-04-08 18:00,19,3,8.2,49.8
2026-04-08 19:00,17.8,2,6.8,48.8
2026-04-08 20:00,16.7,1,6.8,51.8
2026-04-08 21:00,16.4,1,6.7,52.9
2026-04-08 22:00,15.6,1,6.6,54.8
2026-04-08 23:00,15.2,1,6.2,55
2026-04-09 00:00,14.3,1,6.3,58.5
2026-04-09 01:00,13.7,1,6.3,61.2
2026-04-09 02:00,13,1,6.6,65.2
2026-04-09 03:00,12.4,1,6,65.4
2026-04-09 04:00,11.9,1,5.7,65.8
2026-04-09 05:00,11.6,40,5.6,66.6
2026-04-09 06:00,12.9,211,6.8,66.9
2026-04-09 07:00,13.8,397,8.1,68.6
2026-04-09 08:00,14.8,562,7.6,61.9
2026-04-09 09:00,15.8,702,7,55.5
2026-04-09 10:00,17,793,7.3,52.9
2026-04-09 11:00,18.2,815,8.2,51.9
2026-04-09 12:00,19.4,792,7.9,47.2
2026-04-09 13:00,20.2,714,8.8,47.8
2026-04-09 14:00,21.1,597,8.3,43.8
2026-04-09 15:00,22.4,436,7.6,38.4
2026-04-09 16:00,22.4,254,7.4,37.9
2026-04-09 17:00,22.5,73,4,29.9
2026-04-09 18:00,20.4,3,3.4,32.6
2026-04-09 19:00,18.9,1,4.1,37.8
2026-04-09 20:00,16.9,1,4.9,44.9
2026-04-09 21:00,16,1,3.8,44.2
2026-04-09 22:00,15.1,1,3.9,46.9
2026-04-09 23:00,14,1,3.7,49.6
2026-04-10 00:00,13.7,1,3.4,50
2026-04-10 01:00,13,1,3.7,53.1
2026-04-10 02:00,12.7,1,3.9,55
2026-04-10 03:00,12.7,1,3.9,55.4
2026-04-10 04:00,12.2,2,4.1,57.5
2026-04-10 05:00,12,34,4.4,59.8
2026-04-10 06:00,13.5,193,5.6,58.4
2026-04-10 07:00,14.5,398,6.6,59
2026-04-10 08:00,14.7,477,6.6,58.5
2026-04-10 09:00,15.5,646,6.9,56.5
2026-04-10 10:00,17.5,655,5.6,45.7
2026-04-10 11:00,18.1,561,5.5,43.5
2026-04-10 12:00,19.3,601,6.2,42.5
2026-04-10 13:00,20.7,596,5.3,36.6
2026-04-10 14:00,21.5,587,5.6,35.8
2026-04-10 15:00,20.8,385,7.6,42.5
2026-04-10 16:00,20,130,7.7,45.1
2026-04-10 17:00,19.7,50,8.6,48.6
2026-04-10 18:00,18.3,5,8.9,54.1
2026-04-10 19:00,17.2,1,8.6,57.1
2026-04-10 20:00,16.2,1,8.4,59.9
2026-04-10 21:00,14.9,1,8.2,64.3
2026-04-10 22:00,14,1,8,67
2026-04-10 23:00,13.3,1,7.9,69.7
2026-04-11 00:00,12.4,1,7.7,73.1
2026-04-11 01:00,12.1,1,7.5,73.7
2026-04-11 02:00,11.3,1,7.4,76.8
2026-04-11 03:00,10.8,1,7.3,78.9
2026-04-11 04:00,10.4,2,6.7,77.4
2026-04-11 05:00,10.4,39,6,73.8
2026-04-11 06:00,11.9,210,8.1,77.9
2026-04-11 07:00,13.1,397,9.5,79.2
2026-04-11 08:00,14.1,559,8.5,68.8
2026-04-11 09:00,15,696,9.1,67.7
2026-04-11 10:00,15.9,785,8.2,59.9
2026-04-11 11:00,17.5,820,7.5,52.1
2026-04-11 12:00,18,364,7.2,49.5
2026-04-11 13:00,19.5,364,8,47.3
2026-04-11 14:00,18.7,191,8.8,52.9
2026-04-11 15:00,17.5,104,9,57.7
2026-04-11 16:00,19.4,80,7.9,47.7
2026-04-11 17:00,19,38,8.1,49.2
2026-04-11 18:00,18.4,3,6.6,45.9
2026-04-11 19:00,18.2,1,7.1,48.3
2026-04-11 20:00,17.1,1,8.6,57.2
2026-04-11 21:00,16.7,1,8.7,59.1
2026-04-11 22:00,15.5,1,9.3,66.8
2026-04-11 23:00,14.9,1,8.4,65.3
2026-04-12 00:00,12.9,2,7.7,70.7
2026-04-12 01:00,11.4,1,8.2,80.8
2026-04-12 02:00,10.8,1,8.3,84.7
2026-04-12 03:00,10.3,1,9.4,94.1
2026-04-12 04:00,10.2,1,9.8,97.8
2026-04-12 05:00,10.2,7,10.2,100
2026-04-12 06:00,10.1,21,10.1,100
2026-04-12 07:00,10,53,10,99.9
2026-04-12 08:00,10.2,78,10.2,99.9
2026-04-12 09:00,10.9,92,9.6,91.3
2026-04-12 10:00,11.2,112,9.4,89.1
2026-04-12 11:00,11.3,82,8.8,84.4
2026-04-12 12:00,11.3,61,8.3,81.8
2026-04-12 13:00,11.1,63,7.8,79.7
2026-04-12 14:00,11.1,96,7.6,78.8
2026-04-12 15:00,11,120,7.9,81.3
2026-04-12 16:00,10.5,70,7.4,81.3
2026-04-12 17:00,9.8,21,6.9,82.5
2026-04-12 18:00,9.2,2,6.7,84.6
2026-04-12 19:00,8.8,1,6.6,85.7
2026-04-12 20:00,8.7,1,6.4,85.5
2026-04-12 21:00,8.4,1,6.3,86.1
2026-04-12 22:00,8.3,1,6.2,86.6
2026-04-12 23:00,8.3,1,6.1,85.6
2026-04-13 00:00,8.2,1,6.3,87.5
2026-04-13 01:00,8.2,1,6.3,87.7
2026-04-13 02:00,8.3,1,6.3,87.7
2026-04-13 03:00,8.2,1,6.8,91
2026-04-13 04:00,8.3,1,6.8,90.4
2026-04-13 05:00,8.3,6,7,91.1
2026-04-13 06:00,8.3,28,7.5,94.9
2026-04-13 07:00,8.5,47,7.2,91.6
2026-04-13 08:00,8.9,63,7.1,88.3
2026-04-13 09:00,9.3,88,7.1,86.2
2026-04-13 10:00,9.5,109,7.4,86.8
2026-04-13 11:00,9.6,102,7.7,88.3
2026-04-13 12:00,9.3,110,7.4,87.6
2026-04-13 13:00,9.5,132,7,84.8
2026-04-13 14:00,9,72,5.8,80.9
2026-04-13 15:00,8.4,46,5.2,80
2026-04-13 16:00,7.9,43,4.6,79.2
2026-04-13 17:00,7.6,13,4.3,79.9
2026-04-13 18:00,7.2,1,4.5,82.4
2026-04-13 19:00,6.9,1,4.3,83.5
2026-04-13 20:00,6.7,1,4.5,86.1
2026-04-13 21:00,6.6,1,4.4,86.1
2026-04-13 22:00,6.6,1,4.3,85.6
2026-04-13 23:00,6.5,1,4.9,89.1
2026-04-14 00:00,6.5,1,4.4,87
2026-04-14 01:00,6.5,1,4.5,87
2026-04-14 02:00,6.7,1,4.3,84.4
2026-04-14 03:00,6.7,1,3.8,81.8
2026-04-14 04:00,6.7,2,3.8,81.9
2026-04-14 05:00,7.2,66,3.7,78.4
2026-04-14 06:00,8.1,293,3.7,73.6
2026-04-14 07:00,9,471,3.8,70
2026-04-14 08:00,9.8,541,4.3,68.5
2026-04-14 09:00,9.9,366,4.5,69
2026-04-14 10:00,11.2,790,4.6,64
2026-04-14 11:00,11.5,604,4.5,62.1
2026-04-14 12:00,11.7,474,4.4,61
2026-04-14 13:00,11.6,259,4.1,59.7
2026-04-14 14:00,11.3,173,4.1,61.1
2026-04-14 15:00,11.1,118,4.2,62.4
2026-04-14 16:00,10.9,61,4.6,65
2026-04-14 17:00,10.5,18,5,68.8
2026-04-14 18:00,10.2,2,5.2,70.9
2026-04-14 19:00,10.1,1,5.1,71.3
2026-04-14 20:00,10.1,1,5,70.8
2026-04-14 21:00,10,1,4.9,70.4
2026-04-14 22:00,9.6,1,4.9,72.3
2026-04-14 23:00,9,1,5,75.8
2026-04-15 00:00,8.9,1,5.2,77.6
2026-04-15 01:00,8.9,1,5.3,78
2026-04-15 02:00,8.9,1,5.2,77.2
2026-04-15 03:00,8.6,1,5.2,79.1
2026-04-15 04:00,8.5,2,5.2,79.9
2026-04-15 05:00,8.8,17,5.4,79
2026-04-15 06:00,9.2,71,5.6,78.4
2026-04-15 07:00,9.8,155,5.8,75.8
2026-04-15 08:00,10,336,6,76.1
2026-04-15 09:00,10.6,607,6.2,74.3
2026-04-15 10:00,11.2,901,6.4,72.2
2026-04-15 11:00,12,886,6.6,69.2
2026-04-15 12:00,12.9,740,6.6,65.5
2026-04-15 13:00,13.7,742,5.8,58.9
2026-04-15 14:00,14.1,616,5.5,56.4
2026-04-15 15:00,14.4,413,5.4,54.7
2026-04-15 16:00,15,276,5.6,53.2
2026-04-15 17:00,14,91,5.8,57.6
2026-04-15 18:00,13.1,4,6.3,63.5
2026-04-15 19:00,13.4,1,6.9,64.7
2026-04-15 20:00,12.9,1,6.7,66.1
2026-04-15 21:00,12.4,1,6.4,66.8
2026-04-15 22:00,12.3,1,6.8,69.1
2026-04-15 23:00,11.9,1,7,71.6
2026-04-16 00:00,11.7,1,6.7,71.5
2026-04-16 01:00,11.1,1,6.7,74.3
2026-04-16 02:00,10.2,1,6.2,76.3
2026-04-16 03:00,10,1,6,75.8
2026-04-16 04:00,9.5,3,5.7,77.3
2026-04-16 05:00,9.4,51,6.1,79.8
2026-04-16 06:00,11.1,255,7,75.8
2026-04-16 07:00,11.3,426,7.9,79.4
2026-04-16 08:00,12.6,596,7.5,70.8
2026-04-16 09:00,13.4,749,7.5,67.7
2026-04-16 10:00,14.6,783,7.4,61.9
2026-04-16 11:00,15.4,867,7.8,60.7
2026-04-16 12:00,16.7,862,7.4,54.4
2026-04-16 13:00,17.4,742,6.6,48.8
2026-04-16 14:00,17.9,659,5.4,43.8
2026-04-16 15:00,18.5,463,4.5,39.5
2026-04-16 16:00,18.6,176,3.8,37.5
2026-04-16 17:00,18.6,111,2.8,34.9
2026-04-16 18:00,16.7,8,4,42.9
2026-04-16 19:00,15.9,1,5.3,49.2
2026-04-16 20:00,15.5,1,5.1,50.1
2026-04-16 21:00,14.3,1,5.3,54.7
2026-04-16 22:00,13.1,1,5.7,60.7
2026-04-16 23:00,12.2,1,5.4,63.4
2026-04-17 00:00,11.9,1,5.2,63.8
2026-04-17 01:00,11.2,1,5,65.7
2026-04-17 02:00,10.5,1,5,68.9
2026-04-17 03:00,9.9,1,5,71.8
2026-04-17 04:00,9.6,5,5.1,73.6
2026-04-17 05:00,10,72,5.4,72.9
2026-04-17 06:00,11.6,240,6.6,71.2
2026-04-17 07:00,12,377,7.6,74.2
2026-04-17 08:00,12.9,546,7,67.4
2026-04-17 09:00,13.6,641,6.5,62.1
2026-04-17 10:00,14,690,6.4,60.2
2026-04-17 11:00,15.1,753,7.1,58.4
2026-04-17 12:00,16.4,810,7.6,56.1
2026-04-17 13:00,17.8,693,8,52.4
2026-04-17 14:00,18.5,582,7.7,49.3
2026-04-17 15:00,19.3,445,5.8,41.5
2026-04-17 16:00,19.5,277,5.2,38.9
2026-04-17 17:00,19.3,92,4.2,36.8
2026-04-17 18:00,17.5,6,6.7,49.3
2026-04-17 19:00,16.4,1,6.6,52
2026-04-17 20:00,16,1,6.2,52.3
2026-04-17 21:00,15.2,1,6.1,54.5
2026-04-17 22:00,14.2,1,6,57.7
2026-04-17 23:00,13.3,1,6.3,62.4
2026-04-18 00:00,12.8,1,6.2,64.5
2026-04-18 01:00,12.3,1,6,65.4
2026-04-18 02:00,11.8,1,5.8,66.9
2026-04-18 03:00,11.3,1,5.8,68.6
2026-04-18 04:00,11,5,5.6,69.4
2026-04-18 05:00,11,64,6.1,71.4
2026-04-18 06:00,12.7,257,7.2,69
2026-04-18 07:00,13.6,435,8.3,70.2
2026-04-18 08:00,14.3,603,7.6,64.2
2026-04-18 09:00,15.1,742,7.1,58.5
2026-04-18 10:00,16.1,833,7.3,55.8
2026-04-18 11:00,17.4,857,7.2,51.2
2026-04-18 12:00,19.1,792,7.7,47.5
2026-04-18 13:00,19.6,644,8.5,48.7
2026-04-18 14:00,20.3,619,8,45.2
2026-04-18 15:00,20.7,414,5.2,36.2
2026-04-18 16:00,20.6,121,3.6,32.7
2026-04-18 17:00,19.9,64,4.6,36.7
2026-04-18 18:00,18.9,4,7.4,47.1
2026-04-18 19:00,18.5,1,7.4,48.6
2026-04-18 20:00,17,1,7.8,54.6
2026-04-18 21:00,16.3,1,7.8,57.2
2026-04-18 22:00,16,1,7.6,57.6
2026-04-18 23:00,15.1,2,7.7,61.2
2026-04-19 00:00,14.4,1,7.6,63.4
2026-04-19 01:00,14.3,1,7.6,64.2
2026-04-19 02:00,14.1,1,7.4,63.8
2026-04-19 03:00,13.6,1,7.6,66.7
2026-04-19 04:00,13.5,2,7.8,68.4
2026-04-19 05:00,14,41,8.2,68.1
2026-04-19 06:00,14.3,68,9.1,70.9
2026-04-19 07:00,15.5,383,10.4,71.9
2026-04-19 08:00,16.6,515,9.4,62.8
2026-04-19 09:00,17.7,653,8.7,55.5
2026-04-19 10:00,18.3,837,8.9,54.4
2026-04-19 11:00,19.7,946,8.3,47.5
2026-04-19 12:00,20.5,859,8,44.5
2026-04-19 13:00,20.5,734,8.3,45.3
2026-04-19 14:00,19.9,640,7.2,43.7
2026-04-19 15:00,19.3,487,5.9,41.3
2026-04-19 16:00,18.1,177,3.9,39
2026-04-19 17:00,17.3,63,3,38.6
2026-04-19 18:00,15.9,7,3.1,42.1
2026-04-19 19:00,14.4,1,3.9,49.1
2026-04-19 20:00,13.4,1,3.5,51.3
2026-04-19 21:00,12.8,1,2.6,49.8
2026-04-19 22:00,12.5,1,2.2,49.5
2026-04-19 23:00,11.9,1,2.6,52.9
2026-04-20 00:00,11.4,1,2.5,54.1
2026-04-20 01:00,10.6,1,1.6,53.6
2026-04-20 02:00,10,1,1.6,56.1
2026-04-20 03:00,9.6,1,1.8,58.2
2026-04-20 04:00,9.1,6,2,60.7
2026-04-20 05:00,9.1,71,2,61.3
2026-04-20 06:00,10.5,232,2.5,57.7
2026-04-20 07:00,11,360,4.1,62.5
2026-04-20 08:00,11.7,635,5,63.3
2026-04-20 09:00,12.4,769,4.8,59.9
2026-04-20 10:00,13.2,832,4.7,56.1
2026-04-20 11:00,14.4,857,5,53.5
2026-04-20 12:00,15.2,765,4.7,49.4
2026-04-20 13:00,16.2,660,4.3,45
2026-04-20 14:00,16.6,526,3.8,42.6
2026-04-20 15:00,16.8,354,3,39.5
2026-04-20 16:00,17.1,249,3.4,40.1
2026-04-20 17:00,17,104,1.5,35.2
2026-04-20 18:00,15.1,9,1.8,40.5
2026-04-20 19:00,13.7,1,1.8,44.5
2026-04-20 20:00,13.2,1,-0.5,39.1
2026-04-20 21:00,12.6,1,-0.8,39.7
2026-04-20 22:00,12.1,1,-0.3,42.4
2026-04-20 23:00,11.9,1,0.1,44.3
2026-04-21 00:00,10.9,1,0.4,48.4
2026-04-21 01:00,9.6,1,0.7,53.6
2026-04-21 02:00,8.9,1,0.7,56.7
2026-04-21 03:00,8.2,1,0.6,58.6
2026-04-21 04:00,7.5,5,0.6,61.9
2026-04-21 05:00,7.6,84,0.3,59.8
2026-04-21 06:00,9.2,280,0.5,54.3
2026-04-21 07:00,10.4,458,1.5,53.9
2026-04-21 08:00,10.6,630,2.6,57.8
2026-04-21 09:00,11.3,770,2.6,54.9
2026-04-21 10:00,12.1,857,2.5,52.1
2026-04-21 11:00,13.4,882,2.9,48.9
2026-04-21 12:00,14.5,844,3.5,47.6
2026-04-21 13:00,15.6,776,3.5,44.2
2026-04-21 14:00,17.2,650,1.4,34.5
2026-04-21 15:00,17.5,479,0,30.6
